98;20;77;31
6;85;6;3
75;3;92;70
44;75;28;37
52;1;77;26
98;86;1;35
18;45;40;63
80;56;48;80
41;45;59;40
86;40;62;44
94;5;75;88
53;10;51;72
90;49;32;49
84;13;64;40
6;5;46;78
70;8;9;20
80;75;66;29
27;93;42;31
19;63;41;41
56;51;12;79
78;84;55;86
14;37;31;44
27;67;26;79
50;43;47;34
29;29;84;80
91;72;54;13
20;8;27;87
97;96;37;2
86;26;22;74
85;85;47;59
66;16;48;53
63;4;6;54
99;52;19;15
16;39;65;31
43;55;58;6
22;86;86;20
71;15;9;15
66;89;57;52
45;64;53;80
14;81;95;19
93;61;41;50
31;65;45;54
36;81;88;42
16;79;100;92
57;13;24;97
97;5;2;61
40;4;40;62
43;35;30;81
86;19;86;36
87;74;35;62
20;96;57;85
65;95;46;90
30;78;56;73
79;19;62;49
4;18;26;83
72;49;78;19
26;40;86;5
61;54;61;65
94;87;90;34
53;18;95;17
75;78;67;17
43;32;50;58
23;10;10;49
27;1;5;100
89;84;57;39
42;15;63;31
94;4;14;49
41;84;38;64
58;85;58;24
73;21;54;69
32;92;80;41
79;63;24;90
63;48;23;99
21;53;4;77
54;92;92;39
48;90;73;19
62;71;24;70
93;88;34;35
2;72;42;55
91;92;91;88
84;23;6;51
22;70;89;5
82;58;69;49
91;22;51;88
38;58;10;82
22;87;87;22
97;72;94;34
58;47;50;65
50;15;78;68
10;83;55;20
82;83;76;83
67;49;66;97
89;37;71;12
73;18;30;93
69;47;34;100
24;33;58;37
53;50;67;53
6;19;47;95
89;84;59;79
69;79;85;48
1;35;30;89
72;20;72;5
40;38;82;1
80;92;49;37
42;23;9;76
92;49;66;24
38;12;34;75
83;63;63;37
86;77;99;72
17;56;35;57
46;57;83;86
71;76;74;26
54;46;46;76
18;63;57;45
57;79;52;12
98;88;12;88
73;42;82;68
11;60;12;46
75;26;59;5
63;74;25;97
86;21;19;80
65;39;30;90
31;17;30;15
33;49;96;97
3;50;8;8
36;57;76;54
87;99;14;45
83;50;97;48
29;15;9;18
84;90;33;33
57;52;79;77
84;80;17;27
99;64;54;28
89;36;23;98
88;73;42;100
99;69;16;16
46;13;86;73
95;100;52;8
59;86;80;26
11;20;60;75
22;46;82;22
38;2;43;66
78;99;79;95
92;32;24;25
12;36;50;10
73;70;63;85
21;21;55;29
86;71;58;7
20;85;44;7
24;69;80;87
54;32;27;97
50;43;62;62
41;5;15;61
80;40;95;39
48;32;8;68
59;49;13;70
91;72;39;3
62;41;41;94
68;81;40;15
88;43;59;38
52;81;69;49
12;48;79;21
83;67;60;60
84;79;36;81
39;57;60;32
50;27;92;83
73;36;37;24
62;68;12;91
46;72;46;69
16;15;47;46
14;36;33;99
36;99;76;33
16;41;55;54
23;91;64;74
12;52;10;12
50;47;28;31
84;79;29;4
51;62;82;11
69;74;22;34
96;40;14;96
21;60;20;85
56;6;49;29
17;54;46;13
92;33;84;48
98;39;68;30
26;64;24;64
66;50;84;21
48;54;58;73
53;94;33;55
26;96;43;18
15;87;15;23
88;78;39;31
75;13;6;4
76;49;94;74
58;32;51;84
15;33;96;88
79;98;98;4
2;32;54;12
78;96;93;16
31;45;31;49
1;91;13;18
43;44;76;47
90;53;97;19
5;13;84;82
51;50;46;5
33;10;8;44
99;94;26;84
81;20;20;16
30;22;84;8
3;56;77;9
16;53;81;5
1;67;83;96
51;91;91;17
72;49;5;10
91;53;33;92
53;42;46;47
29;37;91;77
57;16;4;57
81;93;14;48
24;3;59;24
29;100;36;25
40;49;72;70
17;23;80;81
30;46;60;54
52;87;81;27
14;100;83;49
23;81;14;57
78;67;82;98
41;98;7;28
81;5;5;24
91;89;14;59
90;76;4;95
29;39;60;20
68;48;79;47
46;22;90;87
6;6;55;33
26;59;62;49
83;39;15;39
88;62;30;7
34;13;85;91
78;14;37;53
96;4;91;78
39;84;46;78
10;88;10;60
3;70;33;44
91;29;35;65
71;57;41;37
5;72;84;12
46;56;29;32
87;95;4;30
28;33;80;92
62;20;20;83
95;43;40;12
9;98;17;28
78;34;70;68
77;61;67;98
24;36;77;97
97;37;97;85
64;98;68;74
82;63;7;9
10;53;87;40
45;80;26;87
47;47;90;68
13;14;98;93
44;91;26;39
16;10;20;54
87;25;35;8
70;59;25;62
8;75;97;97
52;70;43;35
90;74;39;32
23;4;18;36
88;84;40;60
79;79;69;51
37;89;59;14
4;46;66;75
66;84;6;66
32;30;92;32
37;3;76;16
19;85;82;63
81;62;9;48
95;77;35;10
42;94;46;46
94;68;41;40
74;38;80;95
89;36;20;25
10;80;96;3
80;88;98;31
72;3;81;41
21;77;94;70
68;27;27;84
15;13;35;67
23;17;53;9
48;38;20;15
61;39;87;7
66;62;84;61
44;44;37;93
10;69;57;16
99;60;79;75
67;14;51;85
93;65;6;54
17;21;99;21
2;30;6;12
65;56;39;25
9;29;1;42
81;53;58;77
8;1;34;57
65;95;95;52
74;43;50;92
89;100;86;70
28;7;14;44
62;25;35;16
98;45;74;98
78;85;41;73
6;98;70;81
88;48;21;21
45;42;63;89
30;20;79;95
47;77;29;18
5;41;33;90
24;4;30;64
14;11;10;14
90;95;82;36
81;44;96;16
27;53;70;44
31;62;41;25
42;74;83;92
99;79;92;46
45;94;22;63
91;36;77;77
49;41;56;66
99;35;42;80
39;78;42;32
65;2;36;23
69;94;59;55
100;100;23;12
34;96;49;48
45;1;50;47
64;80;58;91
33;29;1;84
49;76;49;70
59;78;75;92
12;36;28;62
70;42;60;40
79;48;54;14
4;2;14;23
25;93;33;93
37;13;62;98
39;52;52;11
26;41;33;50
77;31;63;98
79;42;51;15
78;69;14;75
2;12;68;22
43;47;23;99
56;5;44;14
6;95;20;11
16;99;16;25
3;43;71;48
20;27;67;43
37;74;17;23
41;17;70;8
6;28;28;65
45;100;24;19
90;56;43;42
34;13;78;50
33;85;100;6
36;82;32;94
77;15;89;89
13;22;77;61
11;45;50;45
37;84;33;82
60;12;49;81
71;12;17;43
12;81;99;6
75;77;98;36
80;23;27;25
44;87;67;13
81;56;92;43
20;20;99;60
13;20;98;6
16;50;59;90
96;72;5;90
95;29;59;69
36;61;13;64
14;14;25;63
57;56;78;70
69;32;41;82
32;79;56;100
99;22;72;75
76;24;9;24
63;79;77;52
41;27;95;80
15;96;41;22
27;78;75;57
67;24;56;58
7;40;40;73
53;91;50;97
39;63;29;66
38;98;66;62
79;70;41;88
10;14;15;10
93;99;63;29
77;65;31;48
92;14;41;62
51;87;23;24
66;35;93;56
2;64;2;75
26;68;54;89
86;65;37;10
93;81;74;52
75;19;4;20
96;59;56;56
86;25;90;27
31;61;13;34
55;5;96;85
37;30;52;80
48;93;1;1
33;89;23;23
28;52;18;37
2;45;12;19
1;61;7;54
26;99;84;85
60;48;29;13
50;65;76;65
75;26;26;56
32;54;57;92
45;71;9;78
63;23;83;18
26;100;62;68
62;37;99;37
95;22;42;82
2;61;82;10
74;4;96;82
76;46;87;78
22;21;64;7
91;61;76;5
73;57;52;6
87;18;77;9
71;81;99;22
33;13;85;13
15;78;88;78
36;68;9;94
89;100;18;11
67;75;52;8
22;25;10;54
27;3;5;11
8;4;22;40
7;81;33;32
84;75;29;17
98;52;82;53
62;50;81;81
6;38;59;60
79;16;81;74
67;82;37;5
29;25;69;92
71;44;81;6
66;98;31;98
81;3;13;44
38;12;60;41
63;43;30;72
61;59;49;52
82;99;17;82
43;86;3;43
47;5;33;14
25;1;35;15
19;48;90;21
54;51;6;3
16;62;24;80
97;32;71;26
29;66;87;84
24;47;11;6
51;77;54;39
67;83;90;39
24;52;67;52
82;20;56;96
33;11;21;66
34;56;42;34
84;86;20;97
26;34;77;73
36;39;53;13
5;59;41;3
97;32;38;92
64;59;61;59
10;73;95;42
49;74;99;40
63;23;90;91
19;89;89;24
65;9;1;97
35;72;83;50
33;98;53;52
51;73;24;78
50;73;76;81
76;82;36;91
38;78;100;92
6;89;49;41
34;99;34;79
14;4;2;22
54;35;66;63
63;43;32;80
38;85;85;97
48;47;74;4
39;56;50;44
73;23;2;50
6;55;62;67
85;77;10;93
73;23;70;54
5;76;64;5
19;45;44;78
15;59;90;96
38;93;81;79
97;85;63;20
70;70;46;85
2;34;36;80
1;36;67;63
60;9;46;42
64;46;91;8
46;98;65;100
35;42;35;60
97;89;60;28
51;90;10;44
51;28;20;27
77;37;86;38
53;77;45;47
47;2;45;45
24;79;85;79
1;72;4;49
54;11;54;98
94;48;20;9
41;26;30;16
40;82;95;75
61;66;72;80
96;31;36;44
95;5;23;35
83;9;4;94
50;93;83;12
74;78;67;53
5;56;3;27
99;92;37;38
70;23;78;93
35;94;6;6
68;82;99;98
48;76;3;30
55;45;6;86
46;65;75;47
26;26;9;18
14;19;75;78
42;3;14;58
26;70;85;39
100;14;65;61
33;55;9;27
26;29;44;29
58;80;29;84
90;92;58;100
93;77;49;56
27;62;43;41
75;3;70;84
64;88;14;64
64;4;6;76
26;51;77;56
83;37;40;20
31;78;16;51
84;76;84;49
66;77;11;73
55;92;96;99
32;90;25;40
11;31;94;11
48;72;11;98
97;49;46;72
78;29;25;24
56;23;69;78
13;86;97;33
35;96;22;81
87;93;86;1
9;40;58;58
24;29;38;27
24;6;37;57
91;92;36;86
73;76;93;90
7;22;12;12
11;43;36;97
84;24;40;21
73;53;63;58
53;95;70;11
43;15;71;95
18;33;4;18
31;79;79;9
38;88;25;21
18;99;44;96
51;16;61;60
61;20;65;4
20;60;84;57
4;68;12;38
73;30;14;83
42;44;41;99
4;11;74;75
77;77;47;35
48;8;39;4
9;44;97;87
99;64;8;93
71;13;2;45
59;38;88;59
77;41;67;31
16;26;32;28
87;79;27;60
64;25;58;83
47;31;52;54
97;32;47;32
26;69;87;97
20;8;76;10
99;77;11;27
26;62;20;67
8;8;44;81
59;37;28;43
18;49;71;69
99;53;63;59
21;22;11;21
21;17;17;79
23;62;66;35
92;42;13;55
23;21;5;89
76;86;88;61
68;59;76;52
37;60;3;50
44;10;44;68
6;57;20;45
83;21;47;86
64;30;3;23
88;100;39;12
11;66;66;69
32;91;37;8
84;67;92;66
61;64;13;29
35;73;44;45
9;23;3;99
37;98;94;94
79;3;62;7
67;6;46;32
75;4;65;9
63;74;35;55
62;29;79;62
100;63;65;97
59;10;68;67
20;46;51;82
19;50;28;57
66;95;63;32
11;59;22;59
34;23;51;41
5;39;5;97
66;70;68;55
7;29;31;93
6;34;98;90
97;62;46;40
13;56;55;22
31;75;60;86
3;16;38;38
26;2;33;100
56;73;16;28
17;75;18;64
91;1;63;99
69;39;45;42
33;38;55;30
35;35;16;76
46;79;98;49
29;19;97;98
68;12;54;73
83;50;25;4
5;56;95;56
17;76;10;10
57;100;50;27
24;93;81;31
62;92;13;27
44;51;93;89
95;25;80;31
38;95;24;24
67;75;25;40
12;8;28;15
98;62;8;4
58;55;68;94
21;75;21;67
37;58;100;54
95;52;30;95
45;84;13;49
32;49;52;9
58;32;14;53
82;5;6;84
33;15;89;59
24;17;7;55
97;49;72;30
19;19;98;66
92;3;97;14
84;30;57;42
5;100;59;29
62;60;52;54
12;8;19;41
61;11;75;62
27;52;9;52
70;33;85;13
44;43;5;86
31;93;41;17
14;1;65;26
27;6;26;26
84;16;31;59
26;47;33;10
8;96;85;5
97;34;35;13
88;10;90;51
14;14;97;2
19;20;89;55
51;63;24;42
68;4;19;88
75;82;99;87
78;78;84;51
1;72;15;17
77;38;84;33
86;57;55;27
59;31;49;64
61;91;55;3
77;26;64;26
72;71;22;13
70;42;95;52
52;26;65;94
81;34;14;46
91;80;89;90
66;66;39;13
14;83;42;79
72;31;93;53
82;60;20;42
56;23;91;28
29;98;45;29
4;89;81;23
61;73;36;18
55;4;27;54
24;55;12;1
81;41;66;58
64;69;68;64
96;76;96;39
67;41;50;44
48;96;24;55
31;73;81;18
64;35;14;66
95;10;1;87
46;13;72;62
50;18;93;37
97;34;7;6
40;46;8;61
11;72;96;96
14;46;50;83
96;51;52;20
59;51;28;36
80;83;50;9
48;27;70;48
78;38;73;95
32;77;97;55
52;58;20;90
78;46;49;79
15;24;4;15
33;94;45;94
44;22;23;55
59;52;17;97
61;42;11;81
53;35;87;11
20;72;72;15
94;87;25;66
72;25;95;15
29;8;10;25
56;40;90;88
8;18;90;63
79;46;81;79
83;24;37;70
98;70;17;71
46;13;42;42
4;59;23;40
39;65;48;83
58;56;22;15
86;88;91;40
72;13;17;60
59;66;16;74
33;87;85;54
34;26;26;41
95;22;61;14
47;77;64;34
44;59;36;7
5;97;65;36
64;55;44;37
97;49;72;97
94;38;4;3
77;8;64;65
10;25;79;81
12;60;30;60
88;88;87;58
6;56;96;31
20;54;91;27
12;100;63;90
14;46;34;100
45;91;57;27
16;83;16;22
45;60;99;35
84;12;66;35
83;15;78;100
24;18;49;80
100;59;11;11
80;41;90;8
8;97;96;90
11;69;34;99
25;6;69;65
95;98;79;35
95;95;33;46
37;3;92;41
32;55;76;91
14;65;64;84
53;70;82;34
31;31;57;23
2;23;2;65
82;52;66;68
98;25;4;85
23;17;29;100
66;28;76;25
66;1;38;18
71;12;51;56
30;44;29;44
45;34;61;78
61;65;42;45
85;91;97;18
88;8;41;18
84;15;31;73
6;25;69;23
98;27;100;90
25;48;96;73
69;14;69;60
29;97;41;19
24;39;52;58
40;29;75;65
82;40;29;69
62;24;59;39
69;87;87;37
36;74;68;59
43;41;20;20
34;77;65;56
18;61;80;84
57;59;35;42
84;55;65;25
93;25;75;59
31;47;26;77
40;38;11;73
47;61;1;73
8;4;8;33
94;26;15;46
25;3;90;54
75;6;7;77
43;84;72;56
79;33;33;48
99;79;70;30
28;31;44;52
29;16;89;23
26;61;35;84
21;59;64;52
12;61;5;5
48;33;95;77
94;21;90;49
90;50;80;25
66;61;85;4
67;47;8;47
17;23;58;94
62;73;46;37
93;93;95;96
100;36;37;82
13;4;97;5
90;61;75;62
54;53;61;28
91;54;15;11
1;83;70;26
85;85;17;95
11;17;88;59
19;54;57;50
51;86;1;22
58;46;88;89
76;28;18;95
51;43;52;79
7;93;74;7
70;4;95;71
48;6;93;45
30;20;87;53
76;100;97;43
69;76;71;88
77;23;68;23
95;92;39;97
65;44;19;32
12;89;68;74
73;20;32;64
46;29;10;46
69;30;11;92
13;65;36;23
1;38;72;19
39;24;36;100
47;44;66;8
68;81;45;45
15;14;71;59
53;40;76;18
72;99;83;13
11;23;88;66
74;16;30;30
46;82;68;45
64;1;18;94
59;43;100;93
4;93;71;60
4;12;65;59
15;53;53;15
16;10;10;27
4;86;2;27
13;35;6;25
89;98;15;47
15;21;70;44
59;87;56;89
16;58;23;88
19;46;85;95
88;11;98;42
88;98;21;50
74;74;32;68
75;9;34;12
10;66;65;13
78;59;78;39
73;14;87;7
95;65;47;70
84;89;39;39
91;47;27;3
7;87;6;48
74;30;40;62
26;80;73;43
80;69;41;41
89;55;80;12
13;66;25;62
82;83;89;88
74;68;100;14
70;9;53;8
62;61;61;61
58;73;62;37
84;3;96;12
16;80;33;4
17;32;6;57
30;28;94;30
19;65;22;37
78;13;71;18
96;27;62;97
1;93;81;75
21;93;56;95
37;66;37;78
92;90;12;52
16;99;19;89
6;54;84;33
30;68;85;45
89;43;41;41
44;89;9;20
64;93;27;17
20;75;63;42
94;100;48;86
84;51;46;50
9;9;38;71
43;78;28;13
55;19;59;94
81;60;54;88
36;7;63;96
95;44;54;54
100;94;50;15
24;3;47;8
27;26;50;73
98;41;11;28
72;30;53;55
90;89;14;90
59;35;31;100
35;98;65;40
51;26;1;94
64;68;63;34
49;81;68;44
38;38;10;17
11;3;25;77
39;53;94;27
98;53;35;9
73;79;65;46
73;74;73;52
73;55;64;44
37;73;67;22
44;56;38;39
85;11;33;40
1;21;2;73
62;42;42;95
29;35;98;64
23;83;64;22
59;79;85;64
63;33;21;46
88;99;58;58
25;4;25;12
65;11;17;86
59;47;47;54
81;61;8;91
13;75;74;97
50;6;58;76
68;49;54;94
23;62;70;14
37;63;22;68
15;83;69;55
79;82;72;100
44;50;66;96
92;3;23;40
26;42;78;76
35;77;59;79
53;96;91;77
52;52;19;78
51;98;95;84
82;13;22;74
68;23;78;66
20;72;29;37
74;63;100;74
49;83;43;69
69;54;18;27
89;86;22;64
22;63;16;32
30;23;37;88
61;72;72;77
17;53;33;7
10;3;33;32
6;46;49;44
93;53;15;41
55;74;56;99
10;31;3;10
41;68;84;21
90;91;60;18
1;45;96;50
9;33;17;82
57;77;45;45
11;24;65;85
70;100;22;43
40;54;76;62
45;3;4;9
47;8;81;97
64;71;16;71
76;46;57;65
82;45;14;79
1;57;23;57
15;19;41;12
54;54;56;50
85;76;7;32
53;36;19;53
23;66;17;8
80;51;40;65
63;65;72;31
74;82;83;96
94;35;85;20
35;35;80;32
50;80;24;88
24;90;43;36
34;55;83;80
16;63;62;9
44;28;77;97
3;1;36;31
35;24;25;77
13;97;75;74
54;34;97;97
2;78;22;91
58;66;83;21
57;71;42;38
32;97;50;8
48;94;29;29
63;20;1;31
96;96;74;66
54;73;3;37
82;75;56;71
71;72;28;29
53;82;10;31
94;32;80;32
55;3;69;28
73;12;43;97
54;86;3;64
73;59;16;25
2;38;41;16
81;70;24;77
11;84;78;81
80;93;46;76
44;36;85;57
93;34;89;89
93;49;46;84
62;25;26;17
36;51;1;67
91;86;62;23
44;36;63;34
18;84;84;94
96;53;20;41
54;5;60;50
76;62;17;60
28;34;39;14
36;42;67;42
16;97;57;3
95;50;25;37
63;70;96;25
12;31;98;89
90;55;46;85
23;35;35;89
25;99;54;48
41;60;76;33
32;80;12;98
53;75;55;16
18;15;18;66
64;77;83;54
31;51;25;93
52;47;40;55
28;79;71;34
56;87;20;61
20;67;69;20
52;72;90;84
58;31;97;60
6;48;90;1
63;49;12;24
22;10;10;55
72;42;92;30
18;96;67;32
84;67;47;87
74;61;36;59
28;45;90;53
38;39;39;35
97;65;79;94
42;15;86;80
76;45;7;5
16;45;63;75
76;59;88;85
34;53;34;40
33;77;85;82
61;36;43;41
7;24;46;61
10;51;38;92
50;84;50;16
87;95;2;11
15;73;30;56
41;62;76;4
35;65;2;31
11;34;100;56
61;45;45;21
6;100;1;68
100;20;35;93
77;23;42;7
54;11;6;12
79;81;81;88
51;71;78;13
44;94;100;56
78;29;43;70
19;3;90;44
44;95;69;82
20;21;49;49
24;44;18;43
30;93;14;30
91;72;56;86
51;92;72;8
39;68;74;31
18;100;64;57
72;45;64;29
67;3;10;61
31;52;25;45
53;88;54;83
55;43;55;55
4;40;93;61
43;27;6;46
60;35;8;95
21;44;100;78
75;13;68;75
46;68;1;11
44;80;53;92
77;3;80;25
56;84;66;73
68;56;58;70
92;54;11;54
67;42;17;40
61;76;72;94
15;12;14;9
11;74;83;79
13;75;14;52
99;80;99;74
46;91;25;52
77;14;63;44
48;12;63;18
1;73;20;7
6;89;75;89
29;81;52;86
93;62;47;31
72;99;99;59
84;45;42;18
16;32;46;88
39;22;60;79
74;80;96;39
54;81;76;79
51;3;41;79
89;48;75;24
68;68;27;63
54;54;87;97
29;52;48;79
23;10;26;40
82;33;73;78
39;31;38;23
85;84;85;11
90;41;83;82
78;64;78;47
37;24;99;81
64;43;70;98
35;10;81;72
45;75;44;100
63;86;7;60
65;89;63;39
77;87;68;42
94;17;74;57
49;44;88;17
6;42;70;76
3;3;78;31
65;4;10;94
53;37;77;58
36;45;36;28
81;24;88;34
95;14;54;55
9;72;76;81
65;7;95;98
87;53;12;50
97;72;97;6
69;10;80;84
79;65;1;37
54;37;30;42
48;70;98;73
64;31;62;64
33;13;67;61
6;4;80;49
27;38;47;96
23;93;67;5
53;70;4;61
61;96;30;30
42;47;90;11
33;57;80;86
48;36;68;81
78;86;39;35
7;91;61;84
90;69;81;90
9;22;94;59
27;5;84;71
26;49;3;4
1;57;46;23
43;47;32;43
92;74;90;68
70;44;10;33
59;41;49;59
78;32;52;72
45;20;19;21
75;9;96;91
65;54;15;78
38;3;89;60
56;89;98;38
83;42;70;92
27;60;43;27
39;75;79;83
84;15;3;73
69;82;96;70
7;45;43;23
43;63;52;44
58;79;7;7
16;92;79;93
87;45;96;81
27;3;50;38
16;90;47;32
40;16;40;92
86;23;57;81
34;24;86;3
71;15;23;20
94;97;53;90
85;60;36;42
89;89;64;6
49;42;48;81
94;12;49;31
9;75;96;77
82;62;66;36
49;27;96;69
72;72;58;7
90;13;5;36
60;49;8;60
53;70;25;79
83;90;37;52
16;4;63;34
3;53;25;49
14;37;59;67
65;64;99;18
65;2;77;53
69;78;81;99
21;21;80;45
87;84;7;33
4;90;55;88
34;69;98;100
99;10;73;15
78;78;62;94
67;100;64;39
13;97;34;89
76;57;17;41
4;58;60;2
5;84;34;3
53;9;53;46
93;54;65;48
95;56;64;12
25;11;29;27
93;100;98;19
95;37;95;78
71;41;57;52
80;67;31;86
40;86;26;95
66;38;52;44
67;84;40;96
9;43;67;67
85;88;81;82
81;79;73;2
17;15;27;91
40;72;8;19
32;32;28;23
54;66;26;10
18;81;9;59
47;84;62;64
41;40;20;51
82;79;92;62
3;92;3;28
50;42;23;21
11;62;70;37
60;37;34;94
23;19;63;14
62;17;45;47
77;59;31;77
85;83;23;48
21;37;3;87
92;49;23;16
53;32;58;78
29;97;73;29
88;9;41;48
34;68;91;64
84;11;97;41
78;22;87;50
72;66;75;91
56;56;98;93
45;88;97;35
77;59;40;52
28;19;95;91
30;58;68;99
41;87;41;90
33;82;78;99
89;67;76;58
31;46;38;98
6;94;47;92
88;25;83;69
39;22;41;22
32;27;10;11
38;23;67;90
28;63;65;100
54;20;93;1
93;53;11;53
60;71;91;29
71;53;81;43
39;36;96;63
50;26;83;35
89;82;5;18
75;75;2;21
6;16;28;1
58;24;82;86
18;5;36;26
63;32;92;43
78;17;18;78
57;81;43;88
2;50;6;19
58;6;76;95
27;75;72;6
57;3;3;90
94;94;88;65
5;51;40;44
88;82;90;54
39;10;72;79
79;1;15;79
14;60;61;63
60;95;83;60
28;20;44;14
50;37;58;45
68;83;73;55
17;36;66;81
92;16;73;92
71;49;98;50
42;82;91;60
7;74;46;65
78;63;53;94
2;75;39;44
53;12;80;80
85;55;87;5
89;96;65;17
22;27;17;94
33;76;67;58
25;25;57;39
27;92;57;48
72;68;89;2
77;50;25;75
60;61;68;56
60;87;85;72
21;95;7;21
84;28;99;12
18;9;90;21
6;86;50;36
4;37;34;34
98;75;41;19
61;29;34;31
20;53;71;99
60;21;22;21
57;61;7;66
72;56;23;52
53;62;4;88
15;60;30;29
61;84;24;98
52;56;36;20
53;44;1;94
73;26;9;26
8;17;80;9
71;61;73;80
52;84;62;33
19;34;10;8
28;21;92;96
44;44;11;82
82;33;75;70
16;9;90;26
56;41;44;21
35;24;32;9
45;45;54;5
10;8;73;53
43;70;82;88
16;34;12;100
45;3;64;12
99;71;12;30
19;57;19;16
93;75;44;19
31;10;27;33
41;73;83;40
80;89;25;76
67;88;22;35
72;72;76;35
78;28;3;94
24;16;100;28
42;37;72;26
52;14;91;10
7;26;95;26
84;11;54;37
78;26;23;37
91;97;68;90
87;14;53;94
25;82;33;41
4;73;43;73
71;7;53;86
80;75;45;34
89;55;57;79
74;10;7;70
12;12;26;86
17;14;14;35
91;30;95;43
16;62;97;84
77;91;55;43
14;61;76;35
29;85;16;14
76;82;48;52
77;71;65;71
7;53;93;2
91;87;97;92
71;26;69;54
18;85;76;88
27;67;92;98
3;42;94;16
79;79;93;67
97;52;46;31
35;97;2;44
30;88;21;5
78;13;63;4
30;26;60;54
3;43;25;65
65;9;59;67
77;77;69;42
87;67;71;47
82;1;42;83
77;24;99;47
89;66;45;2
89;28;31;89
28;39;94;81
36;25;77;41
68;59;84;81
87;10;4;21
46;23;15;3
13;13;79;74
63;19;79;43
68;36;49;57
21;41;87;34
73;88;94;39
24;52;24;66
12;14;24;21
20;13;27;92
74;12;52;53
95;15;28;24
64;31;15;92
29;62;54;62
68;10;25;7
74;51;27;75
9;88;2;73
17;82;10;100
17;82;82;19
10;90;19;93
100;81;91;90
57;23;67;59
31;90;59;17
42;53;26;91
31;37;31;71
59;69;98;56
38;49;71;10
13;54;12;21
62;12;38;68
93;60;39;93
9;2;55;94
97;8;22;79
67;89;4;13
6;22;60;56
95;66;70;40
94;32;65;65
9;61;26;92
11;40;27;5
83;79;23;93
17;67;81;84
94;44;92;91
74;49;58;49
55;20;2;69
23;26;62;62
19;17;9;73
6;27;94;23
49;62;44;4
96;100;9;32
78;1;51;10
25;23;52;5
66;91;95;11
38;59;57;8
22;35;35;58
61;53;46;59
57;100;23;30
95;58;33;75
22;47;18;68
59;40;40;84
66;25;91;48
91;31;41;17
65;39;100;53
60;88;25;16
62;22;12;99
29;71;79;79
36;9;86;31
88;9;56;52
32;100;94;27
38;87;70;35
56;46;66;66
3;26;14;51
54;79;31;84
60;64;78;16
50;3;85;49
69;80;70;29
35;69;2;69
49;78;71;98
60;91;32;54
53;35;14;26
36;79;5;41
38;70;70;34
88;2;87;14
85;86;11;27
33;53;81;20
40;86;14;8
67;42;18;13
54;54;35;11
24;21;82;2
4;40;100;1
47;66;24;88
89;60;11;85
53;67;2;95
80;11;80;85
30;90;19;80
39;14;99;32
21;35;39;49
89;10;67;77
43;91;43;21
22;19;20;21
84;69;42;57
60;63;47;82
83;15;30;75
51;10;66;42
75;45;45;84
61;5;31;11
34;76;76;74
3;64;36;33
19;63;80;51
18;10;16;8
29;57;37;68
32;20;90;15
74;71;50;38
75;13;10;28
33;15;98;22
20;36;20;38
1;11;76;73
82;30;49;20
97;82;7;38
33;31;48;34
93;89;86;89
48;22;84;60
14;25;5;82
33;10;55;55
86;29;13;46
16;3;98;92
90;74;70;93
52;3;73;29
26;100;37;46
74;5;8;79
6;59;8;8
80;36;49;15
42;32;12;60
87;15;37;36
45;91;29;73
9;95;83;94
94;41;49;43
63;55;35;63
95;66;14;32
97;84;6;24
54;38;56;23
51;56;39;88
85;74;14;39
89;65;89;41
89;8;82;84
19;85;24;82
33;98;92;45
68;39;13;71
39;96;14;39
89;44;69;29
86;28;1;99
79;38;70;46
31;25;82;91
85;41;62;88
25;13;61;13
89;77;9;80
27;99;5;55
63;51;71;43
60;10;25;39
96;78;47;96
10;98;12;11
88;87;96;1
78;92;92;35
57;47;69;59
90;44;77;39
45;59;47;40
60;2;2;17
50;22;57;27
89;98;30;95
54;63;61;55
95;72;95;100
29;7;100;22
27;95;98;67
64;19;45;69
33;96;57;43
24;31;11;5
73;48;73;70
84;7;37;18
25;27;48;86
12;70;14;45
10;78;5;51
98;37;44;37
48;99;84;53
16;92;91;98
74;26;20;51
87;94;36;88
74;1;1;17
33;53;86;33
59;39;40;58
76;18;69;93
46;29;38;38
53;88;17;60
85;86;40;71
73;37;9;41
19;83;42;43
26;87;76;89
71;90;49;34
86;73;53;12
89;89;3;87
35;7;32;61
43;7;63;57
26;72;58;1
65;14;33;77
45;86;62;30
10;12;65;12
45;89;86;54
28;27;56;96
61;13;67;44
47;52;83;71
74;58;98;74
65;25;87;70
72;10;33;24
86;25;74;72
38;44;7;28
31;36;16;78
56;28;28;78
61;18;86;52
15;34;80;73
26;72;75;47
51;53;44;47
9;92;9;56
57;50;94;44
78;29;96;2
96;51;7;43
37;25;83;93
11;23;98;71
83;26;54;83
38;69;92;96
1;84;81;78
77;53;92;58
45;52;50;49
34;67;34;65
35;59;14;66
47;24;86;75
54;85;82;49
24;34;85;38
14;77;75;15
45;43;43;20
20;38;16;25
57;84;35;40
38;56;58;2
46;48;81;80
22;56;86;13
66;83;45;45
60;58;11;2
68;9;52;18
73;91;11;42
88;90;44;94
28;28;86;56
11;21;100;56
100;16;82;39
55;82;75;33
72;74;43;4
31;25;56;98
27;17;76;27
41;42;39;26
86;32;35;76
9;29;48;85
19;71;26;2
44;71;71;97
38;87;1;32
52;68;97;21
62;37;77;73
58;26;93;82
72;46;75;62
22;57;22;87
59;94;61;67
71;23;58;60
26;28;53;31
